"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+","SPAM"
"Your account has been refilled successfully by INR &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .","HAM"
"I wont touch you with out your permission.","HAM"
"Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL","SPAM"
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st 'Ur Lovely Friendship'... good morning dear","HAM"
"Take some small dose tablet for fever","HAM"
"Oh. U must have taken your REAL Valentine out shopping first.","HAM"
"Just sent you an email – to an address with incomm in it, is that right?","HAM"
"Will do, you gonna be at blake's all night? I might be able to get out of here a little early","HAM"
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e","HAM"
"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!","HAM"
"I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?","HAM"
"Why you keeping me away like this","HAM"
"I think its far more than that but find out. Check google maps for a place from your dorm.","HAM"
"My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.","HAM"
"Have you always been saying welp?","HAM"
"I'm a guy, browsin is compulsory","HAM"
"Ok...","HAM"
"Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu","HAM"
"Sorry, I'll call later","HAM"
"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)","HAM"
"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea","HAM"
"I told your number to gautham..","HAM"
"Tell them no need to investigate about me anywhere.","HAM"
"Ok i juz receive..","HAM"
"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.","HAM"
"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz","SPAM"
"In the end she might still vomit but its okay. Not everything will come out.","HAM"
"How are you with moneY...as in to you...money aint a thing....how are you sha!","HAM"
"It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c","HAM"
"Hey gals.. Anyone of u going down to e driving centre tmr?","HAM"
"I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.","HAM"
"I'm putting it on now. It should be ready for &lt;TIME&gt;","HAM"
"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon","HAM"
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO","SPAM"
"Host-based IDPS for linux systems.","HAM"
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call","SPAM"
"Don no da:)whats you plan?","HAM"
"Ill be there on &lt;#&gt; ok.","HAM"
"Oh my God. I'm almost home","HAM"
"Total video converter free download type this in google search:)","HAM"
"Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.","SPAM"
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.","HAM"
"Sounds like something that someone testing me would sayy","HAM"
"When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.","HAM"
"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)","HAM"
"Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?","HAM"
"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*","HAM"
"Hows the champ just leaving glasgow!","HAM"
"K:)all the best:)congrats...","HAM"
"I wonder if you'll get this text?","HAM"
"I need to come home and give you some good lovin...","HAM"
"Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.","SPAM"
"Shall i ask one thing if you dont mistake me.","HAM"
"Check wid corect speling i.e. Sarcasm","HAM"
"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate","SPAM"
"Are you angry with me. What happen dear","HAM"
"I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.","HAM"
"Yup ok thanx...","HAM"
"Hi:)cts employee how are you?","HAM"
"Pls pls find out from aunt nike.","HAM"
"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you","HAM"
"No screaming means shouting..","HAM"
"Hey what happen de. Are you alright.","HAM"
"Should I have picked up a receipt or something earlier","HAM"
"I think chennai well settled?","HAM"
"Oh dang! I didn't mean o send that to you! Lol!","HAM"
"Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th","HAM"
"Horrible bf... I now v hungry...","HAM"
"Remember on that day..","HAM"
"You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+","SPAM"
"How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!","HAM"
"All sounds good. Fingers . Makes it difficult to type","HAM"
"Midnight at the earliest","HAM"
"You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?","HAM"
"K come to nordstrom when you're done","HAM"
"Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..","HAM"
"Now press conference da:)","HAM"
"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow","SPAM"
"After completed degree. There is no use in joining finance.","HAM"
"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?","HAM"
"Shant disturb u anymore... Jia you...","HAM"
"Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...","HAM"
"Me, i dont know again oh","HAM"
"Dude sux for snake. He got old and raiden got buff","HAM"
"He says hi and to get your ass back to south tampa (preferably at a kegger)","HAM"
"In e msg jus now. U said thanks for gift.","HAM"
"U too...","HAM"
"Ok how you dear. Did you call chechi","HAM"
"Yeah we do totes. When u wanna?","HAM"
"Ok i found dis pierre cardin one which looks normal costs 20 its on sale.","HAM"
"Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-)","HAM"
"Wat r u doing?","HAM"
"Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side","HAM"
"Single line with a big meaning::::: 'Miss anything 4 ur 'Best Life' but, don't miss ur best life for anything... Gud nyt...","HAM"
"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?","HAM"
"Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.","HAM"
"Dude just saw a parked car with its sunroof popped up. Sux","HAM"
"Get ready to put on your excellent sub face :)","HAM"
"Tmrw. Im finishing 9 doors","HAM"
"The &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for &lt;#&gt; and with 3g for &lt;#&gt; . That's why i blanked him.","HAM"
"I am late. I will be there at","HAM"
"whatever, im pretty pissed off.","HAM"
"Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy","HAM"
"I dont have that much image in class.","HAM"
"No:-)i got rumour that you going to buy apartment in chennai:-)","HAM"
"Near kalainar tv office.thenampet","HAM"
"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL","SPAM"
"SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL","SPAM"
"My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.","HAM"
"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...","HAM"
"No. To be nosy I guess. Idk am I over reacting if I'm freaked?","HAM"
"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.","HAM"
"How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . . &lt;#&gt; . Good listener &lt;#&gt; . Organizer &lt;#&gt; . Good boyfriend &lt;#&gt; . Very clean &lt;#&gt; . Sympathetic &lt;#&gt; . Athletic &lt;#&gt; . Warm . . . &lt;#&gt; . Courageous &lt;#&gt; . Determined &lt;#&gt; . True &lt;#&gt; . Dependable &lt;#&gt; . Intelligent . . . &lt;#&gt; . Psychologist &lt;#&gt; . Pest exterminator &lt;#&gt; . Psychiatrist &lt;#&gt; . Healer . . &lt;#&gt; . Stylist &lt;#&gt; . Driver . . Aaniye pudunga venaam..","HAM"
"Why is that, princess? I bet the brothas are all chasing you!","HAM"
"I shall book chez jules for half eight, if that's ok with you?","HAM"
"Hhahhaahahah rofl wtf nig was leonardo in your room or something","HAM"
"Yep, at derek's house now, see you Sunday &lt;3","HAM"
"It's cool, let me know before it kicks off around &lt;#&gt; , I'll be out and about all day","HAM"
"Sorry, I'll call later","HAM"
"I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That &lt;#&gt; dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.","HAM"
"There are no other charges after transfer charges and you can withdraw anyhow you like","HAM"
"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL","HAM"
"At 4. Let's go to bill millers","HAM"
"I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo","HAM"
"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)","HAM"
"That's my honeymoon outfit. :)","HAM"
"Will it help if we propose going back again tomorrow","HAM"
"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04","SPAM"
"Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:","HAM"
"Pls confirm the time to collect the cheque.","HAM"
"As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062","SPAM"
"URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm","SPAM"
"Daddy will take good care of you :)","HAM"
"Yeah probably, I still gotta check out with leo","HAM"
"K.then any other special?","HAM"
"Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass","HAM"
"Ok pa. Nothing problem:-)","HAM"
"Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!","HAM"
"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U","HAM"
"When you came to hostel.","HAM"
"Ok no prob... I'll come after lunch then...","HAM"
"Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...","HAM"
"Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?","HAM"
"You all ready for * big day tomorrow?","HAM"
"I'll probably be around mu a lot","HAM"
"645","HAM"
"RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!","SPAM"
"Thnx dude. u guys out 2nite?","HAM"
"Me sef dey laugh you. Meanwhile how's my darling anjie!","HAM"
"Mm i had my food da from out","HAM"
"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas","HAM"
"Did u download the fring app?","HAM"
"The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt; worth tonight if possible","HAM"
"Friends that u can stay on fb chat with","HAM"
"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...","HAM"
"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-","HAM"
"U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599","SPAM"
"Ah, well that confuses things, doesn‘t it?","HAM"
"500 free text msgs. Just text ok to 80488 and we'll credit your account","SPAM"
"Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.","HAM"
"Dear how you. Are you ok?","HAM"
"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS","SPAM"
"Yes princess! I want to make you happy...","HAM"
"Sounds like you have many talents! would you like to go on a dinner date next week?","HAM"
"I am going to film 2day da. At 6pm. Sorry da.","HAM"
"We not watching movie already. Xy wants 2 shop so i'm shopping w her now.","HAM"
"Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss","HAM"
"Yesterday its with me only . Now am going home.","HAM"
"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p","SPAM"
"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for","HAM"
"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me","HAM"
"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their 'suppliers', just as a shop has to give a guarantee on what they sell. B. G.","SPAM"
"Great comedy..cant stop laughing da:)","HAM"
"FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242","SPAM"
"Alright, we're all set here, text the man","HAM"
"Hi , where are you? We're at and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?","HAM"
"Sleeping nt feeling well","HAM"
"U WILL SWITCH YOUR FONE ON DAMMIT!!","HAM"
"India have to take lead:)","HAM"
"I.ll post her out l8r. In class","HAM"
"Thts wat Wright Brother did to fly..","HAM"
"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!","HAM"
"If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)","HAM"
"ITS A LAPTOP TAKE IT WITH YOU.","HAM"
"I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.","HAM"
"I wan but too early lei... Me outside now wun b home so early... Neva mind then...","HAM"
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk","SPAM"
"I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now?","HAM"
"Wishing you and your family Merry 'X' mas and HAPPY NEW Year in advance..","HAM"
"At 7 we will go ok na.","HAM"
"Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :)","HAM"
"S:-)if we have one good partnership going we will take lead:)","HAM"
"RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50","SPAM"
"Yeah, where's your class at?","HAM"
"No just send to you. Bec you in temple na.","HAM"
"You aren't coming home between class, right? I need to work out and shower!","HAM"
"Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL","SPAM"
"S but mostly not like that.","HAM"
"Ü v ma fan...","HAM"
"Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...","HAM"
"Guess who spent all last night phasing in and out of the fourth dimension","HAM"
"So now my dad is gonna call after he gets out of work and ask all these crazy questions.","HAM"
"Yes..but they said its IT.,","HAM"
"Very hurting n meaningful lines ever: 'I compromised everything for my love, But at d end my love compromised me for everything:-('.. Gud mornin:-)","HAM"
"Lmao!nice 1","HAM"
"Glad to see your reply.","HAM"
"URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only","SPAM"
"Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.","SPAM"
"Nah dub but je still buff","HAM"
"Painful words- 'I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside..'","HAM"
"Yeah, that's fine! It's £6 to get in, is that ok?","HAM"
"Lol where do u come up with these ideas?","HAM"
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas","HAM"
"Today is 'song dedicated day..' Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...","HAM"
"Okay... We wait ah","HAM"
"Y lei?","HAM"
"HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX","HAM"
"Already am squatting is the new way of walking","HAM"
"Do you want bold 2 or bb torch","HAM"
"Cramps stopped. Going back to sleep","HAM"
"todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award","SPAM"
"Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870","SPAM"
"Nan sonathaya soladha. Why boss?","HAM"
"Bring tat cd don forget","HAM"
"Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone","SPAM"
"I don't know but I'm raping dudes at poker","HAM"
"Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.","HAM"
"Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.","HAM"
"Ü eatin later but i'm eatin wif my frens now lei... Ü going home first?","HAM"
"Finish already... Yar they keep saying i mushy... I so embarrassed ok...","HAM"
"Sorry man, my stash ran dry last night and I can't pick up more until sunday","HAM"
"Hai priya are you right. What doctor said pa. Where are you.","HAM"
"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.","SPAM"
"Ok...","HAM"
"Please ask mummy to call father","HAM"
"Can come my room but cannot come my house cos my house still messy... Haha...","HAM"
"I have lost 10 kilos as of today!","HAM"
"Just taste fish curry :-P","HAM"
"What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.","HAM"
"Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?","HAM"
"Yes! I am a one woman man! Please tell me your likes and dislikes in bed...","HAM"
"Was doing my test earlier. I appreciate you. Will call you tomorrow.","HAM"
"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?","HAM"
"U meet other fren dun wan meet me ah... Muz b a guy rite...","HAM"
"(No promises on when though, haven't even gotten dinner yet)","HAM"
"I got your back! Do you have any dislikes in bed?","HAM"
"o turns out i had stereo love on mi phone under the unknown album.","HAM"
"Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX","SPAM"
"Yeah I don't see why not","HAM"
"Asking do u knw them or nt? May be ur frnds or classmates?","HAM"
"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!","HAM"
"WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.","SPAM"
"As in missionary hook up, doggy hook up, standing...|","HAM"
"Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..","HAM"
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.","HAM"
"Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.","HAM"
"Thought praps you meant another one. Goodo! I'll look tomorrow","HAM"
"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.","HAM"
"There bold 2 &lt;#&gt; . Is that yours","HAM"
"You know there is. I shall speak to you in &lt;#&gt; minutes then","HAM"
"'ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.'","HAM"
"I went to project centre","HAM"
"As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune","HAM"
"Lol yeah at this point I guess not","HAM"
"Doing project w frens lor.","HAM"
"Lol. Well quality aint bad at all so i aint complaining","HAM"
"K, can that happen tonight?","HAM"
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....","SPAM"
"I think we're going to finn's now, come","HAM"
"Why tired what special there you had","HAM"
"I will come tomorrow di","HAM"
"I cant pick the phone right now. Pls send a message","HAM"
"K go and sleep well. Take rest:-).","HAM"
"U guys never invite me anywhere :(","HAM"
"UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117","SPAM"
"I can do that! I want to please you both inside and outside the bedroom...","HAM"
"'EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.'","HAM"
"I love to wine and dine my lady!","HAM"
"Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15","SPAM"
"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.","HAM"
"I don know account details..i will ask my mom and send you.my mom is out of reach now.","HAM"
"I think u have the wrong number.","HAM"
"Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)","HAM"
"DO NOT B LATE LOVE MUM","HAM"
"Got it..mail panren paru..","HAM"
"* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train","HAM"
"Give one miss from that number please","HAM"
"Jus came back fr lunch wif my sis only. U leh?","HAM"
"How is your schedule next week? I am out of town this weekend.","HAM"
"Really good:)dhanush rocks once again:)","HAM"
"Lmao ok I wont be needing u to do my hair anymore.","HAM"
"Miss ya, need ya, want ya, love ya.","HAM"
"Sorry i'm not free...","HAM"
"Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?","HAM"
"Nt yet chikku..simple habba..hw abt u?","HAM"
"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.","HAM"
"Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL","HAM"
"Joy's father is John. Then John is the NAME of Joy's father. Mandan","HAM"
"Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&","SPAM"
"Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...","HAM"
"SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+","SPAM"
"K, want us to come by now?","HAM"
"How. Its a little difficult but its a simple way to enter this place","HAM"
"Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...","HAM"
"Dont show yourself. How far. Put new pictures up on facebook.","HAM"
"Watching tv now. I got new job :)","HAM"
"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!","HAM"
"I'm not coming over, do whatever you want","HAM"
"Its ok chikku, and its my 1 of favourite song..:-)","HAM"
"Did u see what I posted on your Facebook?","HAM"
"Call FREEPHONE 0800 542 0578 now!","SPAM"
"Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase","SPAM"
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st 'Ur Lovely Friendship'... good morning dear","HAM"
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'","SPAM"
"BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary","SPAM"
";-( oh well, c u later","HAM"
"My uncles in Atlanta. Wish you guys a great semester.","HAM"
"No dear i do have free messages without any recharge. Hi hi hi","HAM"
"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL","HAM"
"I dun believe u. I thk u told him.","HAM"
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!","HAM"
"Yes:)sura in sun tv.:)lol.","HAM"
"Arun can u transfr me d amt","HAM"
"Takin a shower now but yeah I'll leave when I'm done","HAM"
"Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...","HAM"
"U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u","HAM"
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk","SPAM"
"You bad girl. I can still remember them","HAM"
"How much i gave to you. Morning.","HAM"
"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love","HAM"
"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone","HAM"
"Can i get your opinion on something first?","HAM"
"That one week leave i put know that time. Why.","HAM"
"If we hit it off, you can move in with me :)","HAM"
"excellent. I spent &lt;#&gt; years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?","HAM"
"I wanna watch that movie","HAM"
"Ok lor thanx... Ü in school?","HAM"
"I'm in class. Did you get my text.","HAM"
